LAST EDITED DATE	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	OBSERVER ORCID ID	SAMPLING EVENT IDENTIFIER	OBSERVATION TYPE	PROTOCOL NAME	PROTOCOL CODE	PROJECT NAMES	PROJECT IDENTIFIERS	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	CHECKLIST COMMENTS	
2025-03-18 23:26:30.911981	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			9521 Crete Circle, Tuscaloosa, Alabama, US (33.306, -87.506)	L41379538	P	33.3062213	-87.5058022	2025-03-18	22:25:00	obsr5690372		S219338834	Incidental	Incidental	P20						1	0			
2025-03-15 11:07:59.006938	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2307 Jack Warner Parkway, Tuscaloosa, Alabama, US (33.213, -87.568)	L41237705	P	33.2126573	-87.5681787	2025-03-15	10:04:00	obsr212979		S218643085	Incidental	Incidental	P20						2	0		Cloudy, 73 degrees, wind SSE at 14 mph; from our hotel parking lot	
2025-03-20 10:05:44.554214	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			3815 Oak Colony Dr, Tuscaloosa US-AL 33.25291, -87.52503	L41427386	P	33.2529120	-87.5250330	2025-03-20	09:03:00	obsr4691164		S219591713	Stationary	Stationary	P21			2			1	1		Northern Cardinal	
2025-04-08 20:17:05.086101	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			3815 Oak Colony Dr, Tuscaloosa US-AL 33.25291, -87.52503	L41427386	P	33.2529120	-87.5250330	2025-03-20	12:45:00	obsr4691164		S223992960	Stationary	Stationary	P21			36			1	1			
2025-03-20 16:48:29.72248	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			1615 McFarland Blvd N, Tuscaloosa US-AL 33.23426, -87.53998	L41442586	P	33.2342610	-87.5399830	2025-03-20	15:47:00	obsr3423678		S219667044	Incidental	Incidental	P20						1	0			
2025-03-17 09:59:10.37814	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Western Riverwalk	L41309016	P	33.2113430	-87.5767710	2025-03-16	16:19:00	obsr3423678		S218979312	Traveling	Traveling	P22			130	3.868		2	1	G14263565		
2025-03-22 10:30:14.25988	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			3201 Mayberry Landing Dr, Northport US-AL 33.25574, -87.58848	L41506631	P	33.2557420	-87.5884750	2025-03-22	07:54:00	obsr909517		S219977403	Traveling	Traveling	P22			95	3.773		1	1			
2025-03-22 14:48:00.838215	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		28			Speedway Gas 22208 SR-216, Woodstock US-AL 33.28075, -87.09904	L41524659	P	33.2807510	-87.0990390	2025-03-22	13:41:00	obsr113397		S220056882	Incidental	Incidental	P20						1	0			
2025-03-19 09:23:38.084505	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			5765–5789 Martin Luther King Jr Blvd, Tuscaloosa US-AL 33.15884, -87.59483	L41334315	P	33.1588440	-87.5948260	2025-03-17	14:26:00	obsr503027		S219392657	Stationary	Stationary	P21			13			1	1	G14276113		
2025-03-23 13:53:13.831822	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Western Riverwalk	L41577764	P	33.2112712	-87.5765877	2025-03-23	11:51:00	obsr447687		S220304500	Traveling	Traveling	P22			60	1.802		2	1			
2025-03-24 00:31:28.108217	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Robert Platt Memorial Levee Trail	L41593260	P	33.2215230	-87.5658540	2025-03-23	16:34:00	obsr3423678		S220376433	Traveling	Traveling	P22			60	2.414		2	1	G14310966		
2025-03-25 12:15:48.190286	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Tuscaloosa (town)	L41658793	P	33.2074623	-87.5532958	2025-03-25	10:47:00	obsr908466		S220709304	Traveling	Traveling	P22			18	2.607		2	1	G14319533		
2025-03-26 18:37:36.625951	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			6906–6982 Black Warrior Rd, Tuscaloosa US-AL 33.13662, -87.66549	L41701616	P	33.1366220	-87.6654910	2025-03-26	12:02:00	obsr355910		S220938094	Stationary	Stationary	P21			20			1	1	G14327404	The flock of Pectoral sandpipers were feed in the mud where turf had been removed and were there the entire time I was birding.  I focused on the sandpipers.  I did not go looking for the other birds I heard singing.	
2025-03-27 18:24:00.386591	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			320 Paul William Bryant Drive, Tuscaloosa, Alabama, US (33.206, -87.54)	L41749540	P	33.2061771	-87.5404553	2025-03-27	17:06:00	obsr1997081		S221184253	Traveling	Traveling	P22			16	1.223		1	1			
2025-03-24 00:31:28.108217	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Robert Platt Memorial Levee Trail	L41593260	P	33.2215230	-87.5658540	2025-03-23	16:34:00	obsr3774491		S220407132	Traveling	Traveling	P22			60	2.414		2	1	G14310966		
2025-03-30 20:33:58.098671	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Randall Family Park	L41817972	P	33.2249100	-87.5288470	2025-03-29	07:02:00	obsr3774491		S221584093	Traveling	Traveling	P22			153	2.973		2	1	G14343859		
2025-03-29 13:59:42.092542	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			559–599 23rd Ave, Tuscaloosa US-AL (33.2096,-87.5666)	L41832940	P	33.2095580	-87.5666440	2025-03-28	19:05:00	obsr850449		S221601682	Incidental	Incidental	P20						1	0			
2025-03-25 16:56:14.507447	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Interstate 59, Tuscaloosa, Alabama, US (33.162, -87.571)	L41670276	P	33.1620052	-87.5707825	2025-03-25	15:55:00	obsr809222		S220769462	Incidental	Incidental	P20						1	0			
2025-03-30 17:55:27.885933	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Rec fields	L41902984	P	33.2119610	-87.5360720	2025-03-30	16:54:00	obsr3258310		S221942851	Incidental	Incidental	P20						1	0			
2025-03-25 12:31:12.891481	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			I-20 Cottondale Rest Area	L4472327	H	33.1897681	-87.3242283	2025-03-25	11:26:00	obsr908466		S220716425	Stationary	Stationary	P21			6			2	1	G14319633		
2025-03-28 10:25:35.454687	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			814 Hackberry Lane, Tuscaloosa, Alabama, US (33.208, -87.543)	L41768580	P	33.2078877	-87.5431874	2025-03-28	09:00:00	obsr451424		S221285227	Incidental	Incidental	P20						1	0			
2025-04-01 09:04:47.760582	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2008 University Boulevard, Tuscaloosa, Alabama, US (33.211, -87.563)	L41962568	P	33.2109911	-87.5633824	2025-03-31	17:40:00	obsr451424		S222254794	Incidental	Incidental	P20						1	0			
2025-04-03 23:35:58.08861	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Shelton State CC Pond	L41948105	P	33.1199890	-87.5623210	2025-03-31	18:49:00	obsr6925186		S222775458	Stationary	Stationary	P21			1			2	1			
2025-03-08 10:13:12.755944	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-08	08:34:00	obsr447687		S217222200	Traveling	Traveling	P22			5	0.225		1	1			
2025-03-15 09:49:46.154766	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-15	08:43:00	obsr447687		S218620774	Traveling	Traveling	P22			6	0.193		1	1			
2025-03-29 21:48:05.871649	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-29	20:41:00	obsr447687		S221699474	Stationary	Stationary	P21			6			1	1			
2025-03-31 08:35:28.401731	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-31	07:23:00	obsr447687		S222040219	Traveling	Traveling	P22			11	0.097		1	1			
2025-03-26 12:01:58.868315	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-26	10:53:00	obsr447687		S220917607	Traveling	Traveling	P22			7	0.129		1	1			
2025-03-01 18:59:33.34474	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Oliver Lock & Dam	L4427680	H	33.2068705	-87.5917464	2025-03-01	17:16:00	obsr6639743		S216133291	Traveling	Traveling	P22			42	3.045		1	1			
2025-03-16 08:22:51.164749	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Oliver Lock & Dam	L4427680	H	33.2068705	-87.5917464	2025-03-16	07:03:00	obsr1073731		S218820966	Traveling	Traveling	P22			15	0.298		2	1	G14254192		
2025-03-16 08:22:51.164749	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Oliver Lock & Dam	L4427680	H	33.2068705	-87.5917464	2025-03-16	07:03:00	obsr451424		S218820969	Traveling	Traveling	P22			15	0.298		2	1	G14254192		
2025-03-20 17:03:07.985627	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-16	08:38:00	obsr451424		S218869929	Traveling	Traveling	P22			91	16.270		2	1	G14255396		
2025-03-18 08:54:26.364824	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-17	13:21:00	obsr351904		S219102910	Traveling	Traveling	P22			38	8.316		2	1	G14270182		
2025-04-05 21:21:38.605701	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-14	12:13:00	obsr212979		S218471022	Traveling	Traveling	P22			21	5.102		2	1		86 degrees, partly cloudy, S15.	
2025-03-25 12:33:59.795627	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			I-20 Cottondale Rest Area	L4472327	H	33.1897681	-87.3242283	2025-03-25	11:26:00	obsr588957		S220717082	Stationary	Stationary	P21			6			2	1	G14319633		
2025-03-10 15:27:31.403737	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			I-20 Cottondale Rest Area	L4472327	H	33.1897681	-87.3242283	2025-03-10	12:31:00	obsr654499		S217742237	Incidental	Incidental	P20						1	0			
2025-03-25 20:57:27.011059	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Tuscaloosa Riverwalk	L4803474	H	33.2190015	-87.5541341	2025-03-23	16:30:00	obsr3287011		S220806000	Traveling	Traveling	P22			70	3.219		2	1		Western Tuscaloosa Riverwalk	
2025-03-30 13:37:12.771958	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-30	11:49:00	obsr447687		S221879229	Traveling	Traveling	P22			12	0.322		1	1			
2025-03-16 22:45:54.261894	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-16	21:29:00	obsr447687		S218998449	Stationary	Stationary	P21			5			1	1			
2025-03-13 20:59:09.588221	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-13	19:46:00	obsr447687		S218347621	Traveling	Traveling	P22			12	0.193		1	1			
2025-03-17 17:31:53.559443	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-17	16:22:00	obsr447687		S219124593	Traveling	Traveling	P22			9	0.129		1	1			
2025-03-01 09:37:01.23374	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-01	08:30:00	obsr447687		S216011139	Traveling	Traveling	P22			6	0.113		1	1			
2025-03-28 11:11:42.105218	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-28	09:52:00	obsr447687		S221296269	Traveling	Traveling	P22			18	0.193		1	1			
2025-03-22 12:42:34.911465	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-22	11:33:00	obsr447687		S220021620	Traveling	Traveling	P22			8	0.161		1	1			
2025-03-14 13:01:30.157684	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-14	11:44:00	obsr447687		S218453229	Traveling	Traveling	P22			5	0.080		1	1			
2025-03-19 10:25:26.480296	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-19	09:10:00	obsr447687		S219406460	Traveling	Traveling	P22			15	0.080		1	1			
2025-03-21 20:32:15.431237	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-21	19:19:00	obsr447687		S219872510	Traveling	Traveling	P22			12	0.113		1	1			
2025-03-18 13:01:53.352023	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-18	11:54:00	obsr447687		S219248657	Traveling	Traveling	P22			7	0.113		1	1			
2025-03-18 08:54:26.343138	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			US-AL-Tuscaloosa-Goose Pond - 33.1574x-87.6596	L5609223	P	33.1573600	-87.6596150	2025-03-17	14:11:00	obsr503027		S219201027	Incidental	Incidental	P20						2	0	G14270181		
2025-03-31 17:17:21.10373	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Tuscaloosa Riverwalk	L4803474	H	33.2190015	-87.5541341	2025-03-31	16:05:00	obsr53167		S222154653	Incidental	Incidental	P20						1	0			
2025-03-01 12:27:05.983329	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-01	10:39:00	obsr2867602		S216058188	Traveling	Traveling	P22			47	13.160		3	1	G14144654		
2025-03-01 23:25:36.561672	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-01	06:48:00	obsr451424		S216022486	Traveling	Traveling	P22			142	11.467		2	1	G14143492		
2025-03-01 23:25:36.561672	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-01	06:48:00	obsr1073731		S216022483	Traveling	Traveling	P22			142	11.467		2	1	G14143492		
2025-03-02 14:17:06.645281	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-02	06:30:00	obsr2615533		S216221753	Traveling	Traveling	P22			93	28.425		1	1			
2025-03-27 10:26:42.396305	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-25	16:34:00	obsr2915343		S220776913	Traveling	Traveling	P22			7	5.230		1	1			
2025-03-14 19:57:46.221505	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-14	12:04:00	obsr1139460		S218473200	Traveling	Traveling	P22			40	4.682		2	1	G14241121		
2025-04-05 21:46:55.767248	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-16	12:27:00	obsr212979		S218911648	Traveling	Traveling	P22			19	2.527		2	1		64 degrees, some sun, wind W12.	
2025-03-20 17:03:07.985627	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-16	08:38:00	obsr1073731		S218869928	Traveling	Traveling	P22			91	16.270		2	1	G14255396		
2025-03-01 12:27:05.983329	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-01	10:39:00	obsr1671189		S216058080	Traveling	Traveling	P22			47	13.160		3	1	G14144654		
2025-03-10 13:49:15.746103	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-10	11:16:00	obsr451424		S217724748	Traveling	Traveling	P22			77	12.810		1	1			
2025-03-13 10:15:42.993111	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-12	07:16:00	obsr503027		S218234474	Traveling	Traveling	P22			113	5.311		2	1	G14230236	47-56 degrees and clear.	
2025-03-13 10:15:42.993111	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-12	07:16:00	obsr351904		S218051873	Traveling	Traveling	P22			113	5.311		2	1	G14230236	47-56 degrees and clear.	
2025-03-15 05:50:40.24088	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-14	12:04:00	obsr990599		S218575867	Traveling	Traveling	P22			40	4.682		2	1	G14241121		
2025-03-07 18:36:39.602179	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-07	17:27:00	obsr447687		S217108622	Traveling	Traveling	P22			8	0.241		1	1			
2025-03-05 20:26:34.536931	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-05	19:15:00	obsr447687		S216810591	Traveling	Traveling	P22			10	0.209		1	1			
2025-03-06 12:44:16.523195	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-06	11:37:00	obsr447687		S216904764	Traveling	Traveling	P22			6	0.177		1	1			
2025-03-02 18:02:50.810362	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-02	16:56:00	obsr447687		S216348594	Traveling	Traveling	P22			6	0.193		1	1			
2025-03-09 19:21:30.149399	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-09	18:13:00	obsr447687		S217592575	Traveling	Traveling	P22			6	0.193		1	1			
2025-03-24 19:01:25.98078	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-24	17:43:00	obsr447687		S220580825	Traveling	Traveling	P22			6	0.129		1	1			
2025-03-25 10:26:16.17139	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			2011 Corbell Drive	L4921819	P	33.1879866	-87.4227580	2025-03-25	09:19:00	obsr447687		S220681011	Stationary	Stationary	P21			6			1	1			
2025-03-20 17:03:02.131583	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Commerce Rd., Tuscaloosa	L5805096	H	33.2133736	-87.6421747	2025-03-16	10:41:00	obsr451424		S218881179	Traveling	Traveling	P22			12	1.929		2	1	G14255747		
2025-03-22 11:06:51.821022	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-22	09:34:00	obsr990599		S219990128	Traveling	Traveling	P22			32	5.745		1	1			
2025-03-09 12:24:04.290849	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-09	09:58:00	obsr451424		S217493537	Traveling	Traveling	P22			77	11.398		2	1	G14200837		
2025-03-09 12:24:04.290849	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-09	09:58:00	obsr1073731		S217493532	Traveling	Traveling	P22			77	11.398		2	1	G14200837		
2025-03-30 17:15:29.683739	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-30	15:11:00	obsr451424		S221934152	Traveling	Traveling	P22			60	13.532		2	1	G14355008		
2025-03-18 08:54:26.364824	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-17	13:21:00	obsr503027		S219201028	Traveling	Traveling	P22			38	8.316		2	1	G14270182		
2025-03-16 17:25:04.265094	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-16	12:15:00	obsr1330942		S218955626	Traveling	Traveling	P22			95	6.437		1	1		very windy	
2025-03-30 17:15:29.683739	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			River Bend Turf	L5039140	H	33.1335213	-87.6534175	2025-03-30	15:11:00	obsr1073731		S221934151	Traveling	Traveling	P22			60	13.532		2	1	G14355008		
2025-03-18 08:54:26.343138	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			US-AL-Tuscaloosa-Goose Pond - 33.1574x-87.6596	L5609223	P	33.1573600	-87.6596150	2025-03-17	14:11:00	obsr351904		S219104740	Incidental	Incidental	P20						2	0	G14270181		
2025-03-20 17:03:02.131583	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Commerce Rd., Tuscaloosa	L5805096	H	33.2133736	-87.6421747	2025-03-16	10:41:00	obsr1073731		S218881178	Traveling	Traveling	P22			12	1.929		2	1	G14255747		
2025-03-01 23:25:30.80604	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Commerce Rd., Tuscaloosa	L5805096	H	33.2133736	-87.6421747	2025-03-01	09:17:00	obsr1073731		S216039375	Traveling	Traveling	P22			57	14.235		2	1	G14144062		
2025-03-22 09:40:35.278399	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-22	07:08:00	obsr990599		S219961209	Traveling	Traveling	P22			91	5.182		1	1			
2025-04-05 21:22:23.881161	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-14	13:28:00	obsr212979		S218486062	Traveling	Traveling	P22			25	6.196		2	1		80 degrees,partly sunny, wind S15.	
2025-03-01 23:25:30.80604	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Commerce Rd., Tuscaloosa	L5805096	H	33.2133736	-87.6421747	2025-03-01	09:17:00	obsr451424		S216039377	Traveling	Traveling	P22			57	14.235		2	1	G14144062		
2025-03-25 13:47:08.655133	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Commerce Rd., Tuscaloosa	L5805096	H	33.2133736	-87.6421747	2025-03-25	11:59:00	obsr665305		S220735467	Traveling	Traveling	P22			41	3.219		1	1		Four stops, including nearby bridge over main highway.	
2025-04-05 21:06:10.244819	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-13	17:34:00	obsr212979		S218333327	Traveling	Traveling	P22			33	0.531		2	1		Partly cloudy, 76 degrees, wind SSE at 13 mph; entrance #2	
2025-03-30 20:14:41.618904	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-30	18:35:00	obsr4793312		S221968879	Traveling	Traveling	P22			39	2.620		1	1			
2025-03-11 20:02:49.337885	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-11	17:18:00	obsr4793312		S217977920	Traveling	Traveling	P22			104	4.827		1	1			
2025-03-18 14:19:24.336886	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-17	18:35:00	obsr3031639		S219153078	Incidental	Incidental	P20						1	0			
2025-03-22 18:41:33.676092	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-22	17:40:00	obsr4793312		S220106016	Incidental	Incidental	P20						1	0			
2025-03-23 21:08:13.074328	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-23	17:25:00	obsr3031639		S220393087	Incidental	Incidental	P20						1	0		includes birds seen in surrounding fields	
2025-03-20 17:03:56.96823	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-16	07:48:00	obsr1073731		S218841173	Traveling	Traveling	P22			45	8.932		2	1	G14254586		
2025-03-18 08:54:26.417853	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-17	12:47:00	obsr503027		S219201029	Incidental	Incidental	P20						2	0	G14270183		
2025-03-19 02:22:58.018478	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-18	18:40:00	obsr3031639		S219345488	Incidental	Incidental	P20						1	0		includes birds seen in nearby fields along Fosters Loop Road	
2025-04-01 12:12:09.291008	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-31	18:25:00	obsr3031639		S222206010	Incidental	Incidental	P20						1	0		includes birds seen in surrounding fields and along loop road	
2025-03-26 02:25:49.399038	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-25	18:40:00	obsr3031639		S220829042	Incidental	Incidental	P20						1	0		includes birds seen in fields nearby	
2025-03-30 21:42:20.587203	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-30	19:20:00	obsr3031639		S221977988	Incidental	Incidental	P20						1	0		includes birds seen in surrounding fields	
2025-04-05 21:46:05.980808	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-16	10:57:00	obsr212979		S218906001	Traveling	Traveling	P22			85	21.308		2	1		64 degrees, partly sunny, wind W11.	
2025-03-01 12:27:07.480057	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Palmore Park Swamp	L7240596	H	33.1763225	-87.6040750	2025-03-01	09:09:00	obsr1671189		S216041474	Traveling	Traveling	P22			75	1.850		3	1	G14144655		
2025-03-09 10:58:28.529917	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-09	08:52:00	obsr451424		S217465687	Traveling	Traveling	P22			62	6.818		2	1	G14199948	Just the fields and ponds from the highway to Benton’s bend.	
